id,key,value,type 
279514448,source,BAG,regular
279514448,bag,356100000070878,ref
279514448,building,yes,regular
279514448,start_date,1979,regular
279514448,date,2014-03-24,source
279514458,source,BAG,regular
279514458,bag,344100000114941,ref
279514458,building,yes,regular
279514458,start_date,1904,regular
279514458,date,2014-03-24,source
279514475,source,BAG,regular
279514475,bag,356100000083707,ref
279514475,building,yes,regular
279514475,start_date,1995,regular
279514475,date,2014-03-24,source
279514487,source,BAG,regular
279514487,bag,356100000070882,ref
279514487,building,yes,regular
279514487,start_date,1999,regular
279514487,date,2014-03-24,source
279514524,source,BAG,regular
279514524,bag,356100000070885,ref
279514524,building,industrial,regular
279514524,start_date,1978,regular
279514524,date,2014-03-24,source
279514537,source,BAG,regular
279514537,bag,356100000070909,ref
279514537,building,office,regular
279514537,material,metal,regular
279514537,start_date,2002,regular
279514537,date,2014-03-24,source
279514547,name,Ordina,regular
279514547,note,"Ordina is de grootste onafhankelijke dienstverlener op het gebied van consulting, solutions en ICT in de Benelux. We richten ons op de financiële sector, overheid, zorg en een aantal specifieke segmenten binnen de industriemarkt.",regular
279514547,phone,+31(0)30 663 70 00,regular
279514547,source,BAG,regular
279514547,bag,356100000082929,ref
279514547,website,www.ordina.nl,regular
279514547,building,commercial,regular
279514547,city,Nieuwegein,addr
279514547,est_height,11,regular
279514547,start_date,1999,regular
279514547,wheelchair,yes,regular
279514547,street,Ringwade,addr
279514547,date,2014-03-24,source
279514547,postcode,3439 LM,addr
279514547,housenumber,1,addr
280026554,lit,yes,regular
280026554,foot,no,regular
280026554,mofa,no,regular
280026554,name,Inundatiedok,regular
280026554,layer,1,regular
280026554,bridge,yes,regular
280026554,bicycle,no,regular
280026554,highway,tertiary,regular
280026554,surface,asphalt,regular
280026554,maxspeed,30,regular
280026565,lit,yes,regular
280026565,layer,1,regular
280026565,moped,no,regular
280026565,bridge,yes,regular
280026565,highway,cycleway,regular
280026565,surface,asphalt,regular
280026565,traffic_sign,NL:G11,regular
280026576,lit,yes,regular
280026576,moped,no,regular
280026576,highway,cycleway,regular
280026576,surface,asphalt,regular
280026576,traffic_sign,NL:G11,regular
280248962,oneway,yes,regular
280248962,highway,service,regular
280248962,surface,asphalt,regular
280248962,maxspeed,30,regular
280248972,highway,footway,regular
280312413,waterway,drain,regular
280437782,landuse,grass,regular
283806888,highway,footway,regular
283806888,surface,paving_stones,regular
284008024,source,local knowlegde,regular
284008024,leisure,playground,regular
284288693,name,Battutalaan,regular
284288693,source,local knowlegde,regular
284288693,highway,footway,regular
286152354,access,private,regular
286152354,highway,service,regular
286152354,service,driveway,regular
286152354,surface,paved,regular
286166953,waterway,ditch,regular
286953635,height,0.5,regular
286953635,barrier,fence,regular
286953635,fence_type,plank,regular
287170167,name,De Bleek,regular
287170167,highway,residential,regular
287170167,surface,paving_stones,regular
287170167,maxspeed,30,regular
287417871,layer,1,regular
287417871,building,roof,regular
287509284,lit,yes,regular
287509284,name,Patrijsstraat,regular
287509284,highway,footway,regular
287509284,surface,paved,regular
287509294,landuse,grass,regular
287851422,source,BAG,regular
287851422,bag,353100000012180,ref
287851422,building,house,regular
287851422,start_date,1999,regular
287851422,date,2014-06-13,source
287853360,source,BAG,regular
287853360,bag,353100000013627,ref
287853360,building,house,regular
287853360,start_date,1999,regular
287853360,date,2014-06-13,source
288071638,source,BAG,regular
288071638,bag,353100000015855,ref
288071638,building,house,regular
288071638,start_date,1973,regular
288071638,date,2014-06-13,source
288071710,source,BAG,regular
288071710,bag,353100000016998,ref
288071710,building,house,regular
288071710,start_date,1976,regular
288071710,date,2014-06-13,source
288071807,source,BAG,regular
288071807,bag,353100000000156,ref
288071807,building,house,regular
288071807,start_date,1990,regular
288071807,date,2014-06-13,source
288071904,source,BAG,regular
288071904,bag,353100000003315,ref
288071904,building,yes,regular
288071904,start_date,1973,regular
288071904,date,2014-06-13,source
288071924,source,BAG,regular
288071924,bag,353100000008988,ref
288071924,building,yes,regular
288071924,start_date,1973,regular
288071924,date,2014-06-13,source
288071947,source,BAG,regular
288071947,bag,353100000002629,ref
288071947,building,yes,regular
288071947,start_date,1973,regular
288071947,date,2014-06-13,source
288071966,source,BAG,regular
288071966,bag,353100000002586,ref
288071966,building,yes,regular
288071966,start_date,1973,regular
288071966,date,2014-06-13,source
288071999,source,BAG,regular
288071999,bag,353100000013189,ref
288071999,building,house,regular
288071999,start_date,1973,regular
288071999,date,2014-06-13,source
288072014,source,BAG,regular
288072014,bag,353100000002904,ref
288072014,building,yes,regular
288072014,start_date,1973,regular
288072014,date,2014-06-13,source
288072044,source,BAG,regular
288072044,bag,353100000003517,ref
288072044,building,yes,regular
288072044,start_date,1973,regular
288072044,date,2014-06-13,source
288072056,source,BAG,regular
288072056,bag,353100000013349,ref
288072056,building,house,regular
288072056,start_date,1973,regular
288072056,date,2014-06-13,source
288072067,source,BAG,regular
288072067,bag,353100000001290,ref
288072067,building,yes,regular
288072067,start_date,1973,regular
288072067,date,2014-06-13,source
288072091,source,BAG,regular
288072091,bag,353100000002585,ref
288072091,building,yes,regular
288072091,start_date,1973,regular
288072091,date,2014-06-13,source
288072117,source,BAG,regular
288072117,bag,353100000012938,ref
288072117,building,house,regular
288072117,start_date,1973,regular
288072117,date,2014-06-13,source
288072145,source,BAG,regular
288072145,bag,353100000004144,ref
288072145,building,yes,regular
288072145,start_date,1969,regular
288072145,date,2014-06-13,source
288072174,source,BAG,regular
288072174,bag,353100000002639,ref
288072174,building,yes,regular
288072174,start_date,1969,regular
288072174,date,2014-06-13,source
288072198,source,BAG,regular
288072198,bag,353100000018585,ref
288072198,building,yes,regular
288072198,start_date,1973,regular
288072198,date,2014-06-13,source
288072222,source,BAG,regular
288072222,bag,353100000002724,ref
288072222,building,yes,regular
288072222,start_date,1973,regular
288072222,date,2014-06-13,source
288072249,source,BAG,regular
288072249,bag,353100000003475,ref
288072249,building,yes,regular
288072249,start_date,1973,regular
288072249,date,2014-06-13,source
288072278,source,BAG,regular
288072278,bag,353100000012536,ref
288072278,building,house,regular
288072278,start_date,1973,regular
288072278,date,2014-06-13,source
288072388,source,BAG,regular
288072388,bag,353100000012369,ref
288072388,building,house,regular
288072388,start_date,1973,regular
288072388,date,2014-06-13,source
288072413,source,BAG,regular
288072413,bag,353100000008992,ref
288072413,building,yes,regular
288072413,start_date,1973,regular
288072413,date,2014-06-13,source
288072443,source,BAG,regular
288072443,bag,353100000003141,ref
288072443,building,yes,regular
288072443,start_date,1973,regular
288072443,date,2014-06-13,source
288072466,source,BAG,regular
288072466,bag,353100000012744,ref
288072466,building,house,regular
288072466,start_date,1973,regular
288072466,date,2014-06-13,source
288072491,source,BAG,regular
288072491,bag,353100000002482,ref
288072491,building,yes,regular
288072491,start_date,1969,regular
288072491,date,2014-06-13,source
288072520,source,BAG,regular
288072520,bag,353100000002412,ref
288072520,building,yes,regular
288072520,start_date,1973,regular
288072520,date,2014-06-13,source
288072554,source,BAG,regular
288072554,bag,353100000006584,ref
288072554,building,yes,regular
288072554,start_date,1973,regular
288072554,date,2014-06-13,source
288072591,source,BAG,regular
288072591,bag,353100000003364,ref
288072591,building,yes,regular
288072591,start_date,1973,regular
288072591,date,2014-06-13,source
288072617,source,BAG,regular
288072617,bag,353100000012604,ref
288072617,building,house,regular
288072617,start_date,1973,regular
288072617,date,2014-06-13,source
288072684,source,BAG,regular
288072684,bag,353100000012819,ref
288072684,building,house,regular
288072684,start_date,1973,regular
288072684,date,2014-06-13,source
288072709,source,BAG,regular
288072709,bag,353100000002496,ref
288072709,building,yes,regular
288072709,start_date,1973,regular
288072709,date,2014-06-13,source
288072730,source,BAG,regular
288072730,bag,353100000002619,ref
288072730,building,yes,regular
288072730,start_date,1973,regular
288072730,date,2014-06-13,source
288072750,source,BAG,regular
288072750,bag,353100000012612,ref
288072750,building,house,regular
288072750,start_date,1973,regular
288072750,date,2014-06-13,source
288072773,source,BAG,regular
288072773,bag,353100000018665,ref
288072773,building,yes,regular
288072773,start_date,1973,regular
288072773,date,2014-06-13,source
288072790,source,BAG,regular
288072790,bag,353100000012891,ref
288072790,building,house,regular
288072790,start_date,1973,regular
288072790,date,2014-06-13,source
288072801,source,BAG,regular
288072801,bag,353100000012912,ref
288072801,building,house,regular
288072801,start_date,1973,regular
288072801,date,2014-06-13,source
288072812,source,BAG,regular
288072812,bag,353100000018624,ref
288072812,building,yes,regular
288072812,start_date,1973,regular
288072812,date,2014-06-13,source
288072823,source,BAG,regular
288072823,bag,353100000012334,ref
288072823,building,house,regular
288072823,start_date,1973,regular
288072823,date,2014-06-13,source
288072834,source,BAG,regular
288072834,bag,353100000018533,ref
288072834,building,yes,regular
288072834,start_date,1969,regular
288072834,date,2014-06-13,source
288072848,source,BAG,regular
288072848,bag,353100000008996,ref
288072848,building,yes,regular
288072848,start_date,1973,regular
288072848,date,2014-06-13,source
288072862,source,BAG,regular
288072862,bag,353100000013237,ref
288072862,building,house,regular
288072862,start_date,1973,regular
288072862,date,2014-06-13,source
288072874,source,BAG,regular
288072874,bag,353100000003486,ref
288072874,building,yes,regular
288072874,start_date,1973,regular
288072874,date,2014-06-13,source
288072889,source,BAG,regular
288072889,bag,353100000002731,ref
288072889,building,yes,regular
288072889,start_date,1973,regular
288072889,date,2014-06-13,source
288072901,source,BAG,regular
288072901,bag,353100000012100,ref
288072901,building,house,regular
288072901,start_date,1973,regular
288072901,date,2014-06-13,source
288072912,source,BAG,regular
288072912,bag,353100000012964,ref
288072912,building,house,regular
288072912,start_date,1973,regular
288072912,date,2014-06-13,source
288072926,source,BAG,regular
288072926,bag,353100000012937,ref
288072926,building,house,regular
288072926,start_date,1973,regular
288072926,date,2014-06-13,source
288072936,source,BAG,regular
288072936,bag,353100000014090,ref
288072936,building,house,regular
288072936,start_date,1973,regular
288072936,date,2014-06-13,source
288072948,source,BAG,regular
288072948,bag,353100000012541,ref
288072948,building,house,regular
288072948,start_date,1973,regular
288072948,date,2014-06-13,source
288072961,source,BAG,regular
288072961,bag,353100000003687,ref
288072961,building,yes,regular
288072961,start_date,1973,regular
288072961,date,2014-06-13,source
288072971,source,BAG,regular
288072971,bag,353100000013582,ref
288072971,building,house,regular
288072971,start_date,1973,regular
288072971,date,2014-06-13,source
288072982,source,BAG,regular
288072982,bag,353100000013072,ref
288072982,building,house,regular
288072982,start_date,1973,regular
288072982,date,2014-06-13,source
288072994,source,BAG,regular
288072994,bag,353100000018631,ref
288072994,building,yes,regular
288072994,start_date,1973,regular
288072994,date,2014-06-13,source
288073006,source,BAG,regular
288073006,bag,353100000003833,ref
288073006,building,yes,regular
288073006,start_date,1969,regular
288073006,date,2014-06-13,source
288073018,source,BAG,regular
288073018,bag,353100000018847,ref
288073018,building,house,regular
288073018,start_date,1973,regular
288073018,date,2014-06-13,source
288073028,source,BAG,regular
288073028,bag,353100000004229,ref
288073028,building,yes,regular
288073028,start_date,1973,regular
288073028,date,2014-06-13,source
288073044,source,BAG,regular
288073044,bag,353100000018622,ref
288073044,building,yes,regular
288073044,start_date,1973,regular
288073044,date,2014-06-13,source
288073072,source,BAG,regular
288073072,bag,353100000002682,ref
288073072,building,yes,regular
288073072,start_date,1973,regular
288073072,date,2014-06-13,source
288073087,source,BAG,regular
288073087,bag,353100000018475,ref
288073087,building,yes,regular
288073087,start_date,1973,regular
288073087,date,2014-06-13,source
288073102,source,BAG,regular
288073102,bag,353100000012923,ref
288073102,building,house,regular
288073102,start_date,1973,regular
288073102,date,2014-06-13,source
288073112,source,BAG,regular
288073112,bag,353100000013083,ref
288073112,building,house,regular
288073112,start_date,1973,regular
288073112,date,2014-06-13,source
288073125,source,BAG,regular
288073125,bag,353100000013880,ref
288073125,building,house,regular
288073125,start_date,1973,regular
288073125,date,2014-06-13,source
288073140,source,BAG,regular
288073140,bag,353100000013477,ref
288073140,building,house,regular
288073140,start_date,1973,regular
288073140,date,2014-06-13,source
288073154,source,BAG,regular
288073154,bag,353100000018584,ref
288073154,building,yes,regular
288073154,start_date,1973,regular
288073154,date,2014-06-13,source
288073168,source,BAG,regular
288073168,bag,353100000013045,ref
288073168,building,house,regular
288073168,start_date,1973,regular
288073168,date,2014-06-13,source
288073185,source,BAG,regular
288073185,bag,353100000018459,ref
288073185,building,yes,regular
288073185,start_date,1973,regular
288073185,date,2014-06-13,source
288073199,source,BAG,regular
288073199,bag,353100000002737,ref
288073199,building,yes,regular
288073199,start_date,1973,regular
288073199,date,2014-06-13,source
288073211,source,BAG,regular
288073211,bag,353100000003184,ref
288073211,building,yes,regular
288073211,start_date,1973,regular
288073211,date,2014-06-13,source
288073221,source,BAG,regular
288073221,bag,353100000012295,ref
288073221,building,house,regular
288073221,start_date,1973,regular
288073221,date,2014-06-13,source
288073237,source,BAG,regular
288073237,bag,353100000012743,ref
288073237,building,house,regular
288073237,start_date,1973,regular
288073237,date,2014-06-13,source
288073250,source,BAG,regular
288073250,bag,353100000000574,ref
288073250,building,yes,regular
288073250,start_date,1976,regular
288073250,date,2014-06-13,source
288073264,source,BAG,regular
288073264,bag,353100000002031,ref
288073264,building,yes,regular
288073264,start_date,1973,regular
288073264,date,2014-06-13,source
288073279,source,BAG,regular
288073279,bag,353100000002712,ref
288073279,building,yes,regular
288073279,start_date,1973,regular
288073279,date,2014-06-13,source
288073290,source,BAG,regular
288073290,bag,353100000003043,ref
288073290,building,yes,regular
288073290,start_date,1973,regular
288073290,date,2014-06-13,source
288073300,source,BAG,regular
288073300,bag,353100000000987,ref
288073300,building,yes,regular
288073300,start_date,1976,regular
288073300,date,2014-06-13,source
288073314,source,BAG,regular
288073314,bag,353100000002911,ref
288073314,building,yes,regular
288073314,start_date,1973,regular
288073314,date,2014-06-13,source
288073324,source,BAG,regular
288073324,bag,353100000019033,ref
288073324,building,yes,regular
288073324,start_date,2008,regular
288073324,date,2014-06-13,source
288073335,source,BAG,regular
288073335,bag,353100000002451,ref
288073335,building,yes,regular
288073335,start_date,1973,regular
288073335,date,2014-06-13,source
288073346,source,BAG,regular
288073346,bag,353100000012569,ref
288073346,building,house,regular
288073346,start_date,1973,regular
288073346,date,2014-06-13,source
288073358,source,BAG,regular
288073358,bag,353100000011736,ref
288073358,building,house,regular
288073358,start_date,1973,regular
288073358,date,2014-06-13,source
288073369,source,BAG,regular
288073369,bag,353100000012076,ref
288073369,building,house,regular
288073369,start_date,1973,regular
288073369,date,2014-06-13,source
288073381,source,BAG,regular
288073381,bag,353100000012928,ref
288073381,building,house,regular
288073381,start_date,1973,regular
288073381,date,2014-06-13,source
288073393,source,BAG,regular
288073393,bag,353100000012628,ref
288073393,building,house,regular
288073393,start_date,1973,regular
288073393,date,2014-06-13,source
288073403,source,BAG,regular
288073403,bag,353100000012508,ref
288073403,building,house,regular
288073403,start_date,1973,regular
288073403,date,2014-06-13,source
288073415,source,BAG,regular
288073415,bag,353100000012486,ref
288073415,building,house,regular
288073415,start_date,1973,regular
288073415,date,2014-06-13,source
288073426,source,BAG,regular
288073426,bag,353100000002886,ref
288073426,building,yes,regular
288073426,start_date,1969,regular
288073426,date,2014-06-13,source
288073439,source,BAG,regular
288073439,bag,353100000008984,ref
288073439,building,yes,regular
288073439,start_date,1973,regular
288073439,date,2014-06-13,source
288073451,source,BAG,regular
288073451,bag,353100000012944,ref
288073451,building,house,regular
288073451,start_date,1973,regular
288073451,date,2014-06-13,source
288073462,source,BAG,regular
288073462,bag,353100000008983,ref
288073462,building,yes,regular
288073462,start_date,1973,regular
288073462,date,2014-06-13,source
288073474,source,BAG,regular
288073474,bag,353100000002391,ref
288073474,building,yes,regular
288073474,start_date,1973,regular
288073474,date,2014-06-13,source
288073486,source,BAG,regular
288073486,bag,353100000012682,ref
288073486,building,house,regular
288073486,start_date,1973,regular
288073486,date,2014-06-13,source
288073500,source,BAG,regular
288073500,bag,353100000002906,ref
288073500,building,yes,regular
288073500,start_date,1973,regular
288073500,date,2014-06-13,source
288073513,source,BAG,regular
288073513,bag,353100000012585,ref
288073513,building,house,regular
288073513,start_date,1973,regular
288073513,date,2014-06-13,source
288073526,source,BAG,regular
288073526,bag,353100000018657,ref
288073526,building,yes,regular
288073526,start_date,1973,regular
288073526,date,2014-06-13,source
288073538,source,BAG,regular
288073538,bag,353100000003509,ref
288073538,building,yes,regular
288073538,start_date,1973,regular
288073538,date,2014-06-13,source
288073555,source,BAG,regular
288073555,bag,353100000002397,ref
288073555,building,yes,regular
288073555,start_date,1973,regular
288073555,date,2014-06-13,source
288073577,source,BAG,regular
288073577,bag,353100000012954,ref
288073577,building,house,regular
288073577,start_date,1973,regular
288073577,date,2014-06-13,source
288073590,source,BAG,regular
288073590,bag,353100000001737,ref
288073590,building,yes,regular
288073590,start_date,1973,regular
288073590,date,2014-06-13,source
288073601,source,BAG,regular
288073601,bag,353100000002308,ref
288073601,building,yes,regular
288073601,start_date,1973,regular
288073601,date,2014-06-13,source
288073612,source,BAG,regular
288073612,bag,353100000018531,ref
288073612,building,yes,regular
288073612,start_date,1969,regular
288073612,date,2014-06-13,source
288073622,source,BAG,regular
288073622,bag,353100000008844,ref
288073622,building,apartments,regular
288073622,start_date,1972,regular
288073622,date,2014-06-13,source
288073633,source,BAG,regular
288073633,bag,353100000018623,ref
288073633,building,yes,regular
288073633,start_date,1973,regular
288073633,date,2014-06-13,source
288073648,source,BAG,regular
288073648,bag,353100000018509,ref
288073648,building,yes,regular
288073648,start_date,1973,regular
288073648,date,2014-06-13,source
288073661,source,BAG,regular
288073661,bag,353100000015108,ref
288073661,building,house,regular
288073661,start_date,1973,regular
288073661,date,2014-06-13,source
288073680,source,BAG,regular
288073680,bag,353100000013231,ref
288073680,building,house,regular
288073680,start_date,1973,regular
288073680,date,2014-06-13,source
288073707,source,BAG,regular
288073707,bag,353100000011262,ref
288073707,building,house,regular
288073707,start_date,1973,regular
288073707,date,2014-06-13,source
288073725,source,BAG,regular
288073725,bag,353100000002102,ref
288073725,building,yes,regular
288073725,start_date,1973,regular
288073725,date,2014-06-13,source
288073745,source,BAG,regular
288073745,bag,353100000014874,ref
288073745,building,house,regular
288073745,start_date,1973,regular
288073745,date,2014-06-13,source
288073761,source,BAG,regular
288073761,bag,353100000011091,ref
288073761,building,house,regular
288073761,start_date,1973,regular
288073761,date,2014-06-13,source
288073771,source,BAG,regular
288073771,bag,353100000011266,ref
288073771,building,house,regular
288073771,start_date,1973,regular
288073771,date,2014-06-13,source
288073782,source,BAG,regular
288073782,bag,353100000011672,ref
288073782,building,house,regular
288073782,start_date,1973,regular
288073782,date,2014-06-13,source
288073796,source,BAG,regular
288073796,bag,353100000013195,ref
288073796,building,house,regular
288073796,start_date,1973,regular
288073796,date,2014-06-13,source
288073820,source,BAG,regular
288073820,bag,353100000014800,ref
288073820,building,house,regular
288073820,start_date,1973,regular
288073820,date,2014-06-13,source
288073878,source,BAG,regular
288073878,bag,353100000011352,ref
288073878,building,house,regular
288073878,start_date,1973,regular
288073878,date,2014-06-13,source
288073900,source,BAG,regular
288073900,bag,353100000015105,ref
288073900,building,house,regular
288073900,start_date,1973,regular
288073900,date,2014-06-13,source
288073910,source,BAG,regular
288073910,bag,353100000011392,ref
288073910,building,house,regular
288073910,start_date,1973,regular
288073910,date,2014-06-13,source
288073926,source,BAG,regular
288073926,bag,353100000013146,ref
288073926,building,house,regular
288073926,start_date,1973,regular
288073926,date,2014-06-13,source
288073943,source,BAG,regular
288073943,bag,353100000006424,ref
288073943,building,yes,regular
288073943,start_date,1969,regular
288073943,date,2014-06-13,source
288113560,source,BAG,regular
288113560,bag,353100000015957,ref
288113560,building,house,regular
288113560,start_date,1973,regular
288113560,date,2014-06-14,source
288113570,source,BAG,regular
288113570,bag,353100000015278,ref
288113570,building,house,regular
288113570,start_date,1970,regular
288113570,date,2014-06-14,source
288113580,source,BAG,regular
288113580,bag,353100000000183,ref
288113580,building,industrial,regular
288113580,start_date,1970,regular
288113580,date,2014-06-14,source
288113590,source,BAG,regular
288113590,bag,353100000005633,ref
288113590,building,yes,regular
288113590,start_date,1970,regular
288113590,date,2014-06-14,source
288113600,source,BAG,regular
288113600,bag,353100000005435,ref
288113600,building,yes,regular
288113600,start_date,1970,regular
288113600,date,2014-06-14,source
288113610,source,BAG,regular
288113610,bag,353100000018234,ref
288113610,building,apartments,regular
288113610,start_date,1971,regular
288113610,date,2014-06-14,source
288113620,source,BAG,regular
288113620,bag,353100000004215,ref
288113620,building,yes,regular
288113620,start_date,1996,regular
288113620,date,2014-06-14,source
288113630,source,BAG,regular
288113630,bag,353100000004209,ref
288113630,building,yes,regular
288113630,start_date,1973,regular
288113630,date,2014-06-14,source
288113640,source,BAG,regular
288113640,bag,353100000012213,ref
288113640,building,house,regular
288113640,start_date,1996,regular
288113640,date,2014-06-14,source
288113650,source,BAG,regular
288113650,bag,353100000006187,ref
288113650,building,yes,regular
288113650,start_date,1970,regular
288113650,date,2014-06-14,source
288113663,source,BAG,regular
288113663,bag,353100000005913,ref
288113663,building,yes,regular
288113663,start_date,1970,regular
288113663,date,2014-06-14,source
288113673,source,BAG,regular
288113673,bag,353100000005763,ref
288113673,building,yes,regular
288113673,start_date,1970,regular
288113673,date,2014-06-14,source
288113683,source,BAG,regular
288113683,bag,353100000005430,ref
288113683,building,yes,regular
288113683,start_date,1970,regular
288113683,date,2014-06-14,source
288113693,source,BAG,regular
288113693,bag,353100000013319,ref
288113693,building,house,regular
288113693,start_date,1973,regular
288113693,date,2014-06-14,source
288113703,source,BAG,regular
288113703,bag,353100000005714,ref
288113703,building,yes,regular
288113703,start_date,1970,regular
288113703,date,2014-06-14,source
288113713,source,BAG,regular
288113713,bag,353100000005591,ref
288113713,building,yes,regular
288113713,start_date,1970,regular
288113713,date,2014-06-14,source
288113730,source,BAG,regular
288113730,bag,353100000005568,ref
288113730,building,yes,regular
288113730,start_date,1970,regular
288113730,date,2014-06-14,source
288113747,source,BAG,regular
288113747,bag,353100000012762,ref
288113747,building,house,regular
288113747,start_date,1973,regular
288113747,date,2014-06-14,source
288113757,source,BAG,regular
288113757,bag,353100000005934,ref
288113757,building,yes,regular
288113757,start_date,1970,regular
288113757,date,2014-06-14,source
288113767,source,BAG,regular
288113767,bag,353100000018212,ref
288113767,building,apartments,regular
288113767,start_date,1971,regular
288113767,date,2014-06-14,source
288113777,source,BAG,regular
288113777,bag,353100000005504,ref
288113777,building,yes,regular
288113777,start_date,1970,regular
288113777,date,2014-06-14,source
288113787,source,BAG,regular
288113787,bag,353100000005347,ref
288113787,building,yes,regular
288113787,start_date,1970,regular
288113787,date,2014-06-14,source
288113797,source,BAG,regular
288113797,bag,353100000018237,ref
288113797,building,apartments,regular
288113797,start_date,1971,regular
288113797,date,2014-06-14,source
288113807,source,BAG,regular
288113807,bag,353100000002708,ref
288113807,building,yes,regular
288113807,start_date,1973,regular
288113807,date,2014-06-14,source
288113819,source,BAG,regular
288113819,bag,353100000005459,ref
288113819,building,yes,regular
288113819,start_date,1970,regular
288113819,date,2014-06-14,source
288113832,source,BAG,regular
288113832,bag,353100000018285,ref
288113832,building,apartments,regular
288113832,start_date,1971,regular
288113832,date,2014-06-14,source
288113843,source,BAG,regular
288113843,bag,353100000005889,ref
288113843,building,yes,regular
288113843,start_date,1970,regular
288113843,date,2014-06-14,source
288113853,source,BAG,regular
288113853,bag,353100000018546,ref
288113853,building,yes,regular
288113853,start_date,1973,regular
288113853,date,2014-06-14,source
288113863,source,BAG,regular
288113863,bag,353100000005466,ref
288113863,building,yes,regular
288113863,start_date,1970,regular
288113863,date,2014-06-14,source
288113891,source,BAG,regular
288113891,bag,353100000006331,ref
288113891,building,yes,regular
288113891,start_date,1969,regular
288113891,date,2014-06-14,source
288113903,source,BAG,regular
288113903,bag,353100000005873,ref
288113903,building,yes,regular
288113903,start_date,1970,regular
288113903,date,2014-06-14,source
288113913,source,BAG,regular
288113913,bag,353100000013818,ref
288113913,building,house,regular
288113913,start_date,1973,regular
288113913,date,2014-06-14,source
288113923,source,BAG,regular
288113923,bag,353100000007829,ref
288113923,building,yes,regular
288113923,start_date,1985,regular
288113923,date,2014-06-14,source
288113933,source,BAG,regular
288113933,bag,353100000005995,ref
288113933,building,yes,regular
288113933,start_date,1970,regular
288113933,date,2014-06-14,source
288113943,source,BAG,regular
288113943,bag,353100000012091,ref
288113943,building,house,regular
288113943,start_date,1973,regular
288113943,date,2014-06-14,source
288113953,source,BAG,regular
288113953,bag,353100000012689,ref
288113953,building,house,regular
288113953,start_date,1973,regular
288113953,date,2014-06-14,source
288113964,source,BAG,regular
288113964,bag,353100000005820,ref
288113964,building,yes,regular
288113964,start_date,1970,regular
288113964,date,2014-06-14,source
288113974,source,BAG,regular
288113974,bag,353100000006054,ref
288113974,building,yes,regular
288113974,start_date,1970,regular
288113974,date,2014-06-14,source
288113984,source,BAG,regular
288113984,bag,353100000005646,ref
288113984,building,yes,regular
288113984,start_date,1970,regular
288113984,date,2014-06-14,source
288113994,source,BAG,regular
288113994,bag,353100000005410,ref
288113994,building,yes,regular
288113994,start_date,1973,regular
288113994,date,2014-06-14,source
288114004,source,BAG,regular
288114004,bag,353100000005604,ref
288114004,building,yes,regular
288114004,start_date,1970,regular
288114004,date,2014-06-14,source
288114014,source,BAG,regular
288114014,bag,353100000005727,ref
288114014,building,yes,regular
288114014,start_date,1970,regular
288114014,date,2014-06-14,source
288114024,source,BAG,regular
288114024,bag,353100000002616,ref
288114024,building,yes,regular
288114024,start_date,1973,regular
288114024,date,2014-06-14,source
288114034,source,BAG,regular
288114034,bag,353100000006013,ref
288114034,building,yes,regular
288114034,start_date,1970,regular
288114034,date,2014-06-14,source
288114045,source,BAG,regular
288114045,bag,353100000005943,ref
288114045,building,yes,regular
288114045,start_date,1970,regular
288114045,date,2014-06-14,source
288114055,source,BAG,regular
288114055,bag,353100000013417,ref
288114055,building,house,regular
288114055,start_date,1970,regular
288114055,date,2014-06-14,source
288114065,source,BAG,regular
288114065,bag,353100000014474,ref
288114065,building,house,regular
288114065,start_date,1973,regular
288114065,date,2014-06-14,source
288114076,source,BAG,regular
288114076,bag,353100000012487,ref
288114076,building,house,regular
288114076,start_date,1970,regular
288114076,date,2014-06-14,source
288114086,source,BAG,regular
288114086,bag,353100000012189,ref
288114086,building,house,regular
288114086,start_date,1970,regular
288114086,date,2014-06-14,source
288114096,source,BAG,regular
288114096,bag,353100000015263,ref
288114096,building,house,regular
288114096,start_date,1970,regular
288114096,date,2014-06-14,source
288114106,source,BAG,regular
288114106,bag,353100000013139,ref
288114106,building,house,regular
288114106,start_date,1970,regular
288114106,date,2014-06-14,source
288114116,source,BAG,regular
288114116,bag,353100000013394,ref
288114116,building,house,regular
288114116,start_date,1970,regular
288114116,date,2014-06-14,source
288114126,source,BAG,regular
288114126,bag,353100000013802,ref
288114126,building,house,regular
288114126,start_date,1973,regular
288114126,date,2014-06-14,source
288114136,source,BAG,regular
288114136,bag,353100000006856,ref
288114136,building,yes,regular
288114136,start_date,1970,regular
288114136,date,2014-06-14,source
288114146,source,BAG,regular
288114146,bag,353100000014690,ref
288114146,building,house,regular
288114146,start_date,1973,regular
288114146,date,2014-06-14,source
288114156,source,BAG,regular
288114156,bag,353100000012856,ref
288114156,building,house,regular
288114156,start_date,1970,regular
288114156,date,2014-06-14,source
288114166,source,BAG,regular
288114166,bag,353100000014003,ref
288114166,building,house,regular
288114166,start_date,1973,regular
288114166,date,2014-06-14,source
288114176,source,BAG,regular
288114176,bag,353100000014163,ref
288114176,building,house,regular
288114176,start_date,1973,regular
288114176,date,2014-06-14,source
288114186,source,BAG,regular
288114186,bag,353100000012607,ref
288114186,building,house,regular
288114186,start_date,1970,regular
288114186,date,2014-06-14,source
288114196,source,BAG,regular
288114196,bag,353100000014336,ref
288114196,building,house,regular
288114196,start_date,1973,regular
288114196,date,2014-06-14,source
